Date (GMT-4),Action,Size,Market,Full market,Mark Price,Acceptable Price,Execution Price,Trigger Price,Price Impact,Transaction ID,PnL ($)
2024-08-05 16:30:35,Create Limit,"+$6,773.26",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $53,922.71",,"<  $53,756.07",,https://arbiscan.io/tx/0xb4216101758547e8aa7c20bc0452fa4f49c7757be6b583f0aeda6240afa5308c,
2024-08-05 16:13:19,Execute Stop Loss,"-$8,086.40",Long ETH/USD,ETH/USD [WETH-USDC],"$2,426.13",,"$2,426.70",,+$1.89,https://arbiscan.io/tx/0x138a837e824353c58d2cac81bd183ef51a2a346b759aed232e687d8aec3a6ab2,-$5.29
2024-08-05 16:09:56,Update Stop Loss,"-$8,086.40",Long ETH/USD,ETH/USD [WETH-USDC],,,,"<  $2,427.07",,https://arbiscan.io/tx/0x83148859164d838234d79d75587ccf0426f9a00841be92c6d00492edfd797fa9,
2024-08-05 16:07:25,Market Increase,"+$8,086.40",Long ETH/USD,ETH/USD [WETH-USDC],"$2,426.07","<  $2,434.29","$2,427.07",,-$3.34,https://arbiscan.io/tx/0xd876def955d78ccc74818fc75b6a876e3e484f7f8dc17e518f6d0ac0e914f781,
2024-08-05 16:07:24,Create Take Profit,"-$8,086.40",Long ETH/USD,ETH/USD [WETH-USDC],,">  $2,440.71",,">  $2,448.05",,https://arbiscan.io/tx/0xa4df647691744bb5c5e1f796f60260cdffdcd3febfd7fefe16e1fabb483cadce,
2024-08-05 16:07:24,Create Stop Loss,"-$8,086.40",Long ETH/USD,ETH/USD [WETH-USDC],,,,"<  $2,411.60",,https://arbiscan.io/tx/0xa4df647691744bb5c5e1f796f60260cdffdcd3febfd7fefe16e1fabb483cadce,
2024-08-05 16:06:01,Execute Stop Loss,"-$8,116.84",Short BTC/USD,BTC/USD [BTC-USDC],"$53,890.87",,"$53,885.29",,+$0.86,https://arbiscan.io/tx/0xaa16e7a166b19541f882a23f84b10c07951fb582fd8e6185ba15892e002371a3,-$140.23
2024-08-05 15:44:35,Market Increase,"+$8,116.84",Short BTC/USD,BTC/USD [BTC-USDC],"$53,012.23",">  $52,876.22","$52,996.30",,-$2.44,https://arbiscan.io/tx/0x5874281a7afe8c88e53bef156c994a462cde12dac21500ffe0a465ec58569f70,
2024-08-05 15:44:33,Update Take Profit,"-$8,116.84",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $51,435.75",,"<  $51,281.90",,https://arbiscan.io/tx/0x011b74ed38a4b4c41342d6b04d2c88ed23a193ef7ae4d378739b2f033659fb53,
2024-08-05 15:44:33,Create Stop Loss,"-$8,116.84",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $53,878.85",,https://arbiscan.io/tx/0x011b74ed38a4b4c41342d6b04d2c88ed23a193ef7ae4d378739b2f033659fb53,
2024-08-05 15:23:31,Execute Stop Loss,"-$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],"$52,912.47",,"$52,903.32",,+$0.50,https://arbiscan.io/tx/0x5778eaa29ce9693bcd0bde82bbc88dfad367d05ba5549ebe11a7e2ae3e02d7c2,$49.86
2024-08-05 15:19:25,Update Stop Loss,"-$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $52,908.40",,https://arbiscan.io/tx/0x0259ed218dbc6abcfaf073f473e5e635b1f2f47493900029182c4f62360d6558,
2024-08-05 15:08:43,Update Stop Loss,"-$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $53,484.83",,https://arbiscan.io/tx/0x0a9b0b633f89e7ec439d792399e6b35f2402186ca222450a858869720ae32d55,
2024-08-05 14:29:01,Market Increase,"+$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],"$53,854.03",">  $53,619.77","$53,837.78",,-$0.89,https://arbiscan.io/tx/0xf0e3b28f0b61d75b01143c51a62030533a62b576cfc60adcf75b4c4caee19a95,
2024-08-05 14:28:59,Update Take Profit,"-$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $51,204.46",,"<  $51,051.31",,https://arbiscan.io/tx/0x39576ab4829cfb22df649292cf9d0343f40b2d2dc9ac7d521b9b57c70f79796f,
2024-08-05 14:28:59,Create Stop Loss,"-$2,958.85",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $55,589.53",,https://arbiscan.io/tx/0x39576ab4829cfb22df649292cf9d0343f40b2d2dc9ac7d521b9b57c70f79796f,
2024-08-05 14:24:20,Execute Stop Loss,"-$6,175.85",Long BTC/USD,BTC/USD [BTC-USDC],"$53,780.76",,"$53,764.31",,-$1.86,https://arbiscan.io/tx/0xb6d15d31061db93d45d31b8b0a64aa85605d0d7e8530a0b8e64679e3619642c1,-$104.65
2024-08-05 13:16:21,Market Increase,"+$6,175.85",Long BTC/USD,BTC/USD [BTC-USDC],"$54,658.41","<  $54,810.66","$54,651.67",,+$0.76,https://arbiscan.io/tx/0xe6e13e4fdafd8d02276b433e944a95df6354a9aa5179d458425912bb40451e7d,
2024-08-05 13:16:19,Create Stop Loss,"-$6,175.85",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $53,781.23",,https://arbiscan.io/tx/0xcf69d8fddc2f58f77cf9fab5e5190390ed0254427758a202d307b43be560d834,
2024-08-05 13:16:19,Update Take Profit,"-$6,175.85",Long BTC/USD,BTC/USD [BTC-USDC],,">  $55,289.12",,">  $55,466.61",,https://arbiscan.io/tx/0xcf69d8fddc2f58f77cf9fab5e5190390ed0254427758a202d307b43be560d834,
2024-08-05 13:06:58,Execute Stop Loss,"-$11,162.80",Long BTC/USD,BTC/USD [BTC-USDC],"$53,963.83",,"$53,950.66",,-$2.70,https://arbiscan.io/tx/0xdfc8623f6cfee977f524e0296c68e4bf5e367ea39bd310871d446bc2dfdab1bc,-$108.12
2024-08-05 11:49:31,Execute Limit,"+$11,162.80",Long BTC/USD,BTC/USD [BTC-USDC],"$54,443.81","<  $54,616.06","$54,439.28",,+$0.93,https://arbiscan.io/tx/0x375f353c0145803b6875ea9ce9eba64f636fa932f238df2ce4d6a8cd5e836c6f,
2024-08-05 11:45:55,Create Take Profit,"-$11,162.80",Long BTC/USD,BTC/USD [BTC-USDC],,">  $55,510.78",,">  $55,683.40",,https://arbiscan.io/tx/0x10124008ab4bae35e55539ea107e07636df00c096ec70c06731a3a423357d535,
2024-08-05 11:45:55,Create Limit,"+$11,162.80",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $54,616.06",,"<  $54,452.70",,https://arbiscan.io/tx/0x10124008ab4bae35e55539ea107e07636df00c096ec70c06731a3a423357d535,
2024-08-05 11:45:55,Update Stop Loss,"-$11,162.80",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $53,963.85",,https://arbiscan.io/tx/0x10124008ab4bae35e55539ea107e07636df00c096ec70c06731a3a423357d535,
2024-08-05 11:11:50,Execute Take Profit,"-$3,485.24",Long BTC/USD,BTC/USD [BTC-USDC],"$54,585.37",">  $54,399.27","$54,574.17",,-$0.74,https://arbiscan.io/tx/0x841770fa61c85b9636975ae8efc46dace5959a73999ee695407b3899142f74b8,$113.15
2024-08-05 10:13:45,Market Increase,"+$3,485.24",Long BTC/USD,BTC/USD [BTC-USDC],"$52,827.78","<  $52,959.07","$52,821.81",,+$0.39,https://arbiscan.io/tx/0xa1498868284081d76faf09d3dbe735f1d1b49c03fc4f0aa47c109ad9fedf0e68,
2024-08-05 10:13:41,Create Take Profit,"-$3,485.24",Long BTC/USD,BTC/USD [BTC-USDC],,">  $54,399.27",,">  $54,573.91",,https://arbiscan.io/tx/0x3f3f6942c81957cbfc76a30a35a7494ce126effe9b08ce868161e5afaa455115,
2024-08-05 10:13:41,Create Stop Loss,"-$3,485.24",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $51,326.07",,https://arbiscan.io/tx/0x3f3f6942c81957cbfc76a30a35a7494ce126effe9b08ce868161e5afaa455115,
2024-08-05 09:49:17,Execute Stop Loss,-$316.65,Short SOL/USD,SOL/USD [SOL-USDC],$122.221,,$122.218,,< +$0.01,https://arbiscan.io/tx/0x779fad7af28ee6071c2d38c2f50772cd4efa777138d083015c8aa27c5ac35a86,-$24.69
2024-08-05 09:34:11,Execute Stop Loss,"-$1,006.03",Short BTC/USD,BTC/USD [BTC-USDC],"$51,358.92",,"$51,349.96",,+$0.18,https://arbiscan.io/tx/0x8022df893854cff445bf82c50d764018b7e74e9885a367b204bafb4c0bb7e74b,-$20.88
2024-08-05 08:31:15,Market Increase,"+$1,006.03",Short BTC/USD,BTC/USD [BTC-USDC],"$50,348.47",">  $50,132.57","$50,330.60",,-$0.36,https://arbiscan.io/tx/0xad69e08e6f8d6dafd81b6dffc1c6c4170165950b2cebb45ecfdc5ef467b6cde4,
2024-08-05 08:31:12,Create Take Profit,"-$1,006.03",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $49,032.97",,"<  $48,886.31",,https://arbiscan.io/tx/0xd0192543210f4f392f6f22e3de7604def0c53793919cf7d850f9bafc5e395a35,
2024-08-05 08:31:12,Update Stop Loss,"-$1,006.03",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $51,345.64",,https://arbiscan.io/tx/0xd0192543210f4f392f6f22e3de7604def0c53793919cf7d850f9bafc5e395a35,
2024-08-05 08:30:17,Execute Limit,+$316.65,Short SOL/USD,SOL/USD [SOL-USDC],$113.348,>  $112.910,$113.429,,+$0.23,https://arbiscan.io/tx/0x4548aaeb27237f283a673d27be17f4ac137346e123d4c6c7c468be0dbc6ac3c7,
2024-08-05 08:30:00,Create Take Profit,-$316.65,Short SOL/USD,SOL/USD [SOL-USDC],,<  $101.585,,<  $101.070,,https://arbiscan.io/tx/0xdac0d849cf8b056e08b7678de8d1eb2f68e6c639e6359b52380d39ea0a71fbc9,
2024-08-05 08:30:00,Update Stop Loss,-$316.65,Short SOL/USD,SOL/USD [SOL-USDC],,,,>  $122.190,,https://arbiscan.io/tx/0xdac0d849cf8b056e08b7678de8d1eb2f68e6c639e6359b52380d39ea0a71fbc9,
2024-08-05 08:30:00,Create Limit,+$316.65,Short SOL/USD,SOL/USD [SOL-USDC],,>  $112.910,,>  $113.250,,https://arbiscan.io/tx/0xdac0d849cf8b056e08b7678de8d1eb2f68e6c639e6359b52380d39ea0a71fbc9,
2024-08-04 20:39:03,Execute Take Profit,"-$1,232.68",Short SOL/USD,SOL/USD [SOL-USDC],$134.814,<  $135.224,$134.779,,+$0.31,https://arbiscan.io/tx/0xff65e0162b575ae081100aa640d24597810c2cd96a622482177642704ff249ed,$36.62
2024-08-04 20:04:52,Execute Limit,"+$1,232.68",Short SOL/USD,SOL/USD [SOL-USDC],$139.072,>  $138.522,$138.978,,-$0.83,https://arbiscan.io/tx/0xdcf76376b6dc3268c9d3df2ed0c4fd16d75e03d9d9406272b738c8fa757bfd22,
2024-08-04 20:01:34,Create Stop Loss,"-$1,232.68",Short SOL/USD,SOL/USD [SOL-USDC],,,,>  $141.870,,https://arbiscan.io/tx/0xfc3752e2760bdabb78e072b93bcbcd10e6013259453b1b3d10fa2a7f744977ee,
2024-08-04 20:01:34,Create Take Profit,"-$1,232.68",Short SOL/USD,SOL/USD [SOL-USDC],,<  $135.224,,<  $134.820,,https://arbiscan.io/tx/0xfc3752e2760bdabb78e072b93bcbcd10e6013259453b1b3d10fa2a7f744977ee,
2024-08-04 20:01:34,Create Limit,"+$1,232.68",Short SOL/USD,SOL/USD [SOL-USDC],,>  $138.522,,>  $139.050,,https://arbiscan.io/tx/0xfc3752e2760bdabb78e072b93bcbcd10e6013259453b1b3d10fa2a7f744977ee,
2024-08-04 19:54:42,Market Decrease,-$934.83,Long XRP/USD,XRP/USD [WETH-USDC],$0.5231,>  $0.5207,$0.5222,,-$1.60,https://arbiscan.io/tx/0xf0a5dff9592fd8ab12ea46fe600556dbae864de786e2e27edf6cc4318f1c36db,-$22.48
2024-08-04 19:50:53,Execute Take Profit,"-$4,621.77",Short ETH/USD,ETH/USD [WETH-USDC],"$2,693.22","<  $2,701.64","$2,691.99",,+$2.10,https://arbiscan.io/tx/0x16bd9c218237bf81a0c31fb10d67b1f2be92eaeed46bc43e773a8aabbba2bc5f,$51.43
2024-08-04 18:59:28,Market Increase,"+$3,080.98",Short ETH/USD,ETH/USD [WETH-USDC],"$2,719.80",">  $2,709.22","$2,717.86",,-$2.20,https://arbiscan.io/tx/0x530e7f67e3cae2aa001430ef2a0f8125797863b538d2af633734c7a358d0ac5b,
2024-08-04 18:59:26,Update Take Profit,"-$4,621.77",Short ETH/USD,ETH/USD [WETH-USDC],,"<  $2,701.64",,"<  $2,693.56",,https://arbiscan.io/tx/0x8307f075bb537b56ab7f555d49a1b5c10bbe92a70226b284492d37c1f3028422,
2024-08-04 18:59:26,Update Stop Loss,"-$4,621.77",Short ETH/USD,ETH/USD [WETH-USDC],,,,">  $2,738.05",,https://arbiscan.io/tx/0x8307f075bb537b56ab7f555d49a1b5c10bbe92a70226b284492d37c1f3028422,
2024-08-04 18:09:48,Market Increase,"+$1,540.79",Short ETH/USD,ETH/USD [WETH-USDC],"$2,737.68",">  $2,726.38","$2,735.52",,-$1.22,https://arbiscan.io/tx/0x7940400fef960eade24ba145c7e1e67add846ebd01ee3771d8d1304d86d49e81,
2024-08-04 18:09:46,Create Stop Loss,"-$1,540.79",Short ETH/USD,ETH/USD [WETH-USDC],,,,">  $2,778.49",,https://arbiscan.io/tx/0x5e6c9b7831f8cdda71762c9d6778f0a5dae121e40e0b584e591c59ea7aa46f7a,
2024-08-04 18:09:46,Create Take Profit,"-$1,540.79",Short ETH/USD,ETH/USD [WETH-USDC],,"<  $2,701.79",,"<  $2,693.71",,https://arbiscan.io/tx/0x5e6c9b7831f8cdda71762c9d6778f0a5dae121e40e0b584e591c59ea7aa46f7a,
2024-08-04 17:57:41,Execute Take Profit,"-$8,025.98",Short BTC/USD,BTC/USD [BTC-USDC],"$58,347.09","<  $58,528.84","$58,341.59",,+$0.75,https://arbiscan.io/tx/0x6019d249598864a35cb14cf7ab4256ec03ca12130329bef9f21203eebef4d42d,$26.75
2024-08-04 17:53:01,Market Increase,"+$8,025.98",Short BTC/USD,BTC/USD [BTC-USDC],"$58,576.81",">  $58,397.42","$58,566.11",,-$1.47,https://arbiscan.io/tx/0x7fb5f2803307fb41a54e6390021b7e20d8a5db8ed63282fc78d69740cf1f714f,
2024-08-04 17:52:59,Create Stop Loss,"-$8,025.98",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $58,772.20",,https://arbiscan.io/tx/0x407326150d70ddafd2a2bf20f0cfcbf8cc4f589f1e0295ea0696ea0005871253,
2024-08-04 17:52:59,Create Take Profit,"-$8,025.98",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $58,528.84",,"<  $58,353.78",,https://arbiscan.io/tx/0x407326150d70ddafd2a2bf20f0cfcbf8cc4f589f1e0295ea0696ea0005871253,
2024-08-04 15:31:23,Market Increase,+$934.83,Long XRP/USD,XRP/USD [WETH-USDC],$0.5352,<  $0.5359,$0.5347,,+$0.84,https://arbiscan.io/tx/0x48c0355c0a5284e33940f2801bb08d8485281a38e4661683aa0fa6a8fd1e5e16,
2024-08-04 15:31:21,Create Stop Loss,-$934.83,Long XRP/USD,XRP/USD [WETH-USDC],,,,<  $0.5223,,https://arbiscan.io/tx/0xc6992a98f9264b7ec74caae9c7340b395b3825b29f480d15415d3075b02f6932,
2024-08-04 15:31:21,Create Take Profit,-$934.83,Long XRP/USD,XRP/USD [WETH-USDC],,>  $0.5484,,>  $0.5510,,https://arbiscan.io/tx/0xc6992a98f9264b7ec74caae9c7340b395b3825b29f480d15415d3075b02f6932,
2024-08-04 15:24:33,Cancel Take Profit,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $56,743.59",,"<  $56,573.87",,https://arbiscan.io/tx/0x7c868634fa7592c5991fc91bd67f5f486e37948ff0afd12fcf8ff248b1466911,
2024-08-04 15:24:33,Cancel Stop Loss,"-$1,970.73",Short SOL/USD,SOL/USD [SOL-USDC],,,,>  $153.140,,https://arbiscan.io/tx/0x7c868634fa7592c5991fc91bd67f5f486e37948ff0afd12fcf8ff248b1466911,
2024-08-04 15:24:33,Cancel Take Profit,"-$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],,">  $62,419.19",,">  $62,607.01",,https://arbiscan.io/tx/0x7c868634fa7592c5991fc91bd67f5f486e37948ff0afd12fcf8ff248b1466911,
2024-08-04 15:24:33,Cancel Take Profit,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $58,624.58",,"<  $58,449.23",,https://arbiscan.io/tx/0x7c868634fa7592c5991fc91bd67f5f486e37948ff0afd12fcf8ff248b1466911,
2024-08-04 15:24:33,Cancel Stop Loss,"-$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],,,,">  $2,889.73",,https://arbiscan.io/tx/0x7c868634fa7592c5991fc91bd67f5f486e37948ff0afd12fcf8ff248b1466911,
2024-08-04 15:24:19,Execute Stop Loss,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],"$59,330.85",,"$59,330.22",,+$0.08,https://arbiscan.io/tx/0x3aa6df3258f3a52291bfab90caaba9a9161528b40542b51d9b8e943805968810,-$37.44
2024-08-04 15:06:33,Create Take Profit,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $58,624.58",,"<  $58,449.23",,https://arbiscan.io/tx/0x99e1ecd60a23565c971c9188bc5abb44aea4ff7dfc6c335d5d361e354c79c097,
2024-08-04 14:33:05,Create Take Profit,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $56,743.59",,"<  $56,573.87",,https://arbiscan.io/tx/0x35eb6e4dcdddd3ab6ca8910f0ed349e49ed0e412250bb7b9e12fcf4d7c929339,
2024-08-04 12:16:27,Market Increase,"+$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],"$59,083.80",">  $58,890.45","$59,073.54",,-$1.33,https://arbiscan.io/tx/0x499f2016e6ce80610155dc78596caadc25b0755b3b5cd2cddd63364591a3bb8f,
2024-08-04 12:16:25,Update Stop Loss,"-$7,680.13",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $59,323.37",,https://arbiscan.io/tx/0x4f7f50932c7724aeb2019e07d4650f26efafc5a35518fd11bb7559de7fd3ceca,
2024-08-04 11:58:08,Execute Take Profit,"-$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],"$2,822.75","<  $2,831.60","$2,821.20",,+$1.44,https://arbiscan.io/tx/0x7a144da047dead711eec7ee3ea941b2498855fbc3fb53010f2c555ccac723010,$32.99
2024-08-04 11:05:38,Execute Limit,"+$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],"$2,860.96",">  $2,849.18","$2,857.91",,-$2.86,https://arbiscan.io/tx/0xa219155e41384bc169e005431a115a85a2f2947dddea996614ca303841e2c3f5,
2024-08-04 11:05:06,Create Take Profit,"-$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],,"<  $2,831.60",,"<  $2,823.13",,https://arbiscan.io/tx/0x37d77dabd38a9652585932181e4bb8f7a174865234b9e3ac1a64f4c3c5b9b705,
2024-08-04 11:05:06,Create Limit,"+$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],,">  $2,849.18",,">  $2,860.62",,https://arbiscan.io/tx/0x37d77dabd38a9652585932181e4bb8f7a174865234b9e3ac1a64f4c3c5b9b705,
2024-08-04 11:05:06,Update Stop Loss,"-$2,677.54",Short ETH/USD,ETH/USD [WETH-USDC],,,,">  $2,889.73",,https://arbiscan.io/tx/0x37d77dabd38a9652585932181e4bb8f7a174865234b9e3ac1a64f4c3c5b9b705,
2024-08-04 04:09:22,Execute Stop Loss,-$655.76,Long SOL/USD,SOL/USD [SOL-USDC],$139.930,,$140.030,,+$0.45,https://arbiscan.io/tx/0xa336f9ae5f5c36747b32596d21df31433e737b2d60f5cc80574b9f9f35a766a9,-$23.14
2024-08-03 22:13:32,Market Increase,+$655.76,Long SOL/USD,SOL/USD [SOL-USDC],$144.761,<  $145.430,$145.036,,-$1.24,https://arbiscan.io/tx/0x2f12a4d2b368ba88fb0d43a1a57b19c7303332405c8bdadb4eb4cdb740667428,
2024-08-03 22:13:30,Cancel Take Profit,"-$7,727.45",Long SOL/USD,SOL/USD [SOL-USDC],,>  $143.608,,>  $144.040,,https://arbiscan.io/tx/0x59c22fb5719da3c148a6d930a713b9a5aa98a5413bebe5c8a7763497b0e23ea4,
2024-08-03 22:13:30,Create Stop Loss,-$655.76,Long SOL/USD,SOL/USD [SOL-USDC],,,,<  $140.000,,https://arbiscan.io/tx/0x59c22fb5719da3c148a6d930a713b9a5aa98a5413bebe5c8a7763497b0e23ea4,
2024-08-03 19:35:30,Execute Stop Loss,"-$7,727.45",Long SOL/USD,SOL/USD [SOL-USDC],$142.965,,$143.085,,+$6.48,https://arbiscan.io/tx/0x58d804a612716b6d14b3877b44d20e7b66a3505027f7ea44ea689ae31c66a71a,-$34.13
2024-08-03 19:33:22,Market Increase,"+$6,080.41",Long SOL/USD,SOL/USD [SOL-USDC],$143.418,<  $144.357,$143.847,,-$18.13,https://arbiscan.io/tx/0x5893cafd5c063a25c93b43ed09662c7c7caa4e1b780f48a37d276ff53ed3873e,
2024-08-03 19:33:20,Update Stop Loss,"-$7,727.45",Long SOL/USD,SOL/USD [SOL-USDC],,,,<  $142.990,,https://arbiscan.io/tx/0x0f0f604d953bc5eae5ddb15c3feffb568a2848eef56bff010956bab9831aaf62,
2024-08-03 19:33:20,Update Take Profit,"-$7,727.45",Long SOL/USD,SOL/USD [SOL-USDC],,>  $143.608,,>  $144.040,,https://arbiscan.io/tx/0x0f0f604d953bc5eae5ddb15c3feffb568a2848eef56bff010956bab9831aaf62,
2024-08-03 18:11:53,Execute Limit,"+$1,647.04",Long SOL/USD,SOL/USD [SOL-USDC],$142.952,<  $143.389,$142.918,,+$0.39,https://arbiscan.io/tx/0x61da4ac7ec128e392362d4a162b8a14888671b06376da391bfae822e5c766846,
2024-08-03 18:10:51,Create Stop Loss,"-$1,647.04",Long SOL/USD,SOL/USD [SOL-USDC],,,,<  $140.790,,https://arbiscan.io/tx/0xb78884534e33f3c116c5927806dff4347128aef7b556db0da141576f2c81478b,
2024-08-03 18:10:51,Update Take Profit,"-$1,647.04",Long SOL/USD,SOL/USD [SOL-USDC],,>  $143.521,,>  $144.040,,https://arbiscan.io/tx/0xb78884534e33f3c116c5927806dff4347128aef7b556db0da141576f2c81478b,
2024-08-03 18:10:51,Create Limit,"+$1,647.04",Long SOL/USD,SOL/USD [SOL-USDC],,<  $143.389,,<  $142.960,,https://arbiscan.io/tx/0xb78884534e33f3c116c5927806dff4347128aef7b556db0da141576f2c81478b,
2024-08-03 12:27:08,Execute Take Profit,"-$4,944.27",Short BTC/USD,BTC/USD [BTC-USDC],"$60,460.28","<  $60,645.21","$60,464.58",,-$0.35,https://arbiscan.io/tx/0x7995b425d3310f2d6fe4892912c182431ed2cb079bcf20e445dc110467cfac02,$43.37
2024-08-03 11:59:31,Market Increase,"+$3,409.06",Short BTC/USD,BTC/USD [BTC-USDC],"$60,899.34",">  $60,694.81","$60,900.62",,+$0.07,https://arbiscan.io/tx/0xc783e7270ece0ce68f759d686ba0f5a064d097f70521384771c346a8152ba6cb,
2024-08-03 11:59:29,Update Stop Loss,"-$4,944.27",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $61,363.81",,https://arbiscan.io/tx/0xe03f474f17671b1ef15082274d0d494fd71bb624b87c4cc067a26328cf8b5f5d,
2024-08-03 11:59:29,Update Take Profit,"-$4,944.27",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $60,645.21",,"<  $60,463.82",,https://arbiscan.io/tx/0xe03f474f17671b1ef15082274d0d494fd71bb624b87c4cc067a26328cf8b5f5d,
2024-08-03 11:45:50,Execute Stop Loss,-$550.34,Long SOL/USD,SOL/USD [SOL-USDC],$147.194,,$146.921,,-$0.97,https://arbiscan.io/tx/0x1475184d8ae51c85d38a302dfd835c404bbb7c1c00c357a27ca3cf11126d99ea,-$28.25
2024-08-03 11:42:28,Execute Take Profit,"-$1,970.73",Short SOL/USD,SOL/USD [SOL-USDC],$148.288,<  $148.785,$148.309,,-$0.27,https://arbiscan.io/tx/0xe6042073b14fe115450f07d545401dab1e397533cbcc501b9bb0b54cbd1fa021,$35.81
2024-08-03 11:29:42,Execute Stop Loss,"-$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],"$61,512.21",,"$61,511.79",,-$0.02,https://arbiscan.io/tx/0x2eb5b1b0b2d04db48c17d31379a117c524aa21dce6fa2d6be3e42ebe55f107bf,-$27.37
2024-08-03 11:01:28,Market Increase,"+$1,970.73",Short SOL/USD,SOL/USD [SOL-USDC],$151.159,>  $150.898,$151.162,,+$0.04,https://arbiscan.io/tx/0x918e7987b891f50f14f5586121b6b47a618accea71cc65af45839f239840da0b,
2024-08-03 11:01:26,Create Take Profit,"-$1,970.73",Short SOL/USD,SOL/USD [SOL-USDC],,<  $148.785,,<  $148.340,,https://arbiscan.io/tx/0xdf56503b2b390ee378ceeb7af13f22faa1ee768c6963ad62ab622a23dd612d63,
2024-08-03 11:01:26,Update Stop Loss,"-$1,970.73",Short SOL/USD,SOL/USD [SOL-USDC],,,,>  $153.140,,https://arbiscan.io/tx/0xdf56503b2b390ee378ceeb7af13f22faa1ee768c6963ad62ab622a23dd612d63,
2024-08-03 10:59:58,Execute Limit,"+$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],"$61,949.85","<  $62,136.30","$61,947.26",,+$0.15,https://arbiscan.io/tx/0x3f58d53b2da017e37421539ef67948e47455db3e78e61e95307cd4bfccbb02a3,
2024-08-03 10:59:52,Create Stop Loss,"-$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $61,512.74",,https://arbiscan.io/tx/0xac5c2bf2d1eb42c1635d3500f9a5e76d9fe2c401af442fb241cf00b1aa36610a,
2024-08-03 10:59:52,Create Limit,"+$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $62,136.30",,"<  $61,950.45",,https://arbiscan.io/tx/0xac5c2bf2d1eb42c1635d3500f9a5e76d9fe2c401af442fb241cf00b1aa36610a,
2024-08-03 10:59:52,Create Take Profit,"-$3,538.32",Long BTC/USD,BTC/USD [BTC-USDC],,">  $62,419.19",,">  $62,607.01",,https://arbiscan.io/tx/0xac5c2bf2d1eb42c1635d3500f9a5e76d9fe2c401af442fb241cf00b1aa36610a,
2024-08-02 19:17:41,Market Increase,"+$1,535.21",Short BTC/USD,BTC/USD [BTC-USDC],"$61,402.09",">  $61,182.98","$61,360.75",,-$1.03,https://arbiscan.io/tx/0xca79feff6ec469e0c6d4fd37b6ba200e3a050ec657516ac2807d32ac4cbea986,
2024-08-02 19:17:39,Update Stop Loss,"-$1,535.21",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $62,405.40",,https://arbiscan.io/tx/0x7c061d9f91699a7bcadf517ba964541fcb8dfc8e9f6d4b3217642bfdce237309,
2024-08-02 19:17:39,Create Take Profit,"-$1,535.21",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $60,546.77",,"<  $60,365.67",,https://arbiscan.io/tx/0x7c061d9f91699a7bcadf517ba964541fcb8dfc8e9f6d4b3217642bfdce237309,
2024-08-02 17:46:09,Market Increase,+$550.34,Long SOL/USD,SOL/USD [SOL-USDC],$154.433,<  $155.010,$154.649,,-$0.77,https://arbiscan.io/tx/0x5115578447895df76bf66f866ecf183e13c1a331d4caa3f147e5ea6ea52c40d4,
